#,district_info_id,indicator_value,indicator_unit,indicator_date,district_name,indicator_name
2602,16104,7501,чел.,2022-12-31,Алатауский район,Естественный прирост
2603,10487,7523,чел.,2024-06-30,Жетысуский район,Миграция населения - выбыло
2604,5811,7533,чел.,2024-03-31,Ауэзовский район,Миграция населения - выбыло
2605,5724,7569,ед.,2024-03-31,Алмалинский район,Количество действующих субъектов всего по району
2606,25767,7592,ед.,2023-12-31,Турксибский район,Количество действующих субъектов всего по району
2607,12055,7613,ед.,2024-09-30,Алатауский район,Количество действующих субъектов всего по району
2608,10547,7621,чел.,2024-06-30,Наурызбайский район,Миграция населения - сальдо
2609,10617,7642,ед.,2024-06-30,Алатауский район,Количество действующих субъектов всего по району
2610,12634,7712,кв.м,2024-09-30,Жетысуский район,Индивидуальные жилые дома
2611,22019,7725,чел.,2023-09-30,Жетысуский район,Миграция населения - выбыло
2612,17327,7729,чел.,2023-12-31,Алатауский район,Миграция населения - сальдо
2613,12079,7731,ед.,2024-09-30,Турксибский район,Количество действующих субъектов всего по району
2614,5813,7747,чел.,2024-03-31,Бостандыкский район,Миграция населения - прибыло
2615,5730,7786,ед.,2024-03-31,Турксибский район,Количество действующих субъектов всего по району
2616,12069,7790,ед.,2024-09-30,Жетысуский район,Количество действующих частных предприятий по организационно-правовым формам
2617,10641,7830,ед.,2024-06-30,Турксибский район,Количество действующих субъектов всего по району
2618,23254,7859,чел.,2023-09-30,Медеуский район,Миграция населения - выбыло
2619,21817,7883,ед.,2023-09-30,Жетысуский район,Количество действующих частных предприятий по организационно-правовым формам
2620,10631,7938,ед.,2024-06-30,Жетысуский район,Количество действующих частных предприятий по организационно-правовым формам
2621,22064,7992,ед.,2023-12-31,Жетысуский район,Количество действующих частных предприятий по организационно-правовым формам
2622,10518,8000,чел.,2024-06-30,Медеуский район,Миграция населения - выбыло
2623,21570,8003,ед.,2023-06-30,Жетысуский район,Количество действующих частных предприятий по организационно-правовым формам
2624,5752,8004,ед.,2024-03-31,Жетысуский район,Количество действующих частных предприятий по организационно-правовым формам
2625,16378,8038,ед.,2023-03-31,Алатауский район,Количество зарегистрированных малых предприятий
2626,21323,8091,ед.,2023-03-31,Жетысуский район,Количество действующих частных предприятий по организационно-правовым формам
2627,16377,8131,ед.,2023-03-31,Алатауский район,Количество зарегистрированных субъектов всего по району
2628,23830,8215,кв.м,2023-03-31,Наурызбайский район,Индивидуальные жилые дома
2629,22018,8288,чел.,2023-09-30,Жетысуский район,Миграция населения - прибыло
2630,25724,8301,чел.,2023-09-30,Турксибский район,Миграция населения - выбыло
2631,16625,8344,ед.,2023-06-30,Алатауский район,Количество зарегистрированных малых предприятий
2632,8742,8362,чел.,2024-03-31,Алатауский район,Миграция населения - выбыло
2633,10580,8371,чел.,2024-06-30,Турксибский район,Миграция населения - выбыло
2634,16624,8435,ед.,2023-06-30,Алатауский район,Количество зарегистрированных субъектов всего по району
2635,23748,8528,чел.,2022-12-31,Наурызбайский район,Миграция населения - выбыло
2636,24983,8528,чел.,2022-12-31,Турксибский район,Миграция населения - выбыло
2637,17119,8551,ед.,2023-12-31,Алатауский район,Количество зарегистрированных малых предприятий
2638,24776,8567,ед.,2022-12-31,Турксибский район,Количество зарегистрированных малых предприятий
2639,22513,8608,чел.,2022-12-31,Медеуский район,Миграция населения - выбыло
2640,21278,8616,чел.,2022-12-31,Жетысуский район,Миграция населения - выбыло
2641,16872,8629,ед.,2023-09-30,Алатауский район,Количество зарегистрированных малых предприятий
2642,17118,8644,ед.,2023-12-31,Алатауский район,Количество зарегистрированных субъектов всего по району
2643,16871,8717,ед.,2023-09-30,Алатауский район,Количество зарегистрированных субъектов всего по району
2644,24775,8720,ед.,2022-12-31,Турксибский район,Количество зарегистрированных субъектов всего по району
2645,17091,8742,чел.,2023-12-31,Алатауский район,Численность родившихся
2646,19302,8746,чел.,2023-06-30,Ауэзовский район,Миграция населения - выбыло
2647,5767,8752,ед.,2024-03-31,Алмалинский район,Количество зарегистрированных средних предприятий
2648,21093,8771,ед.,2022-12-31,Жетысуский район,Действующие зарегистрированные субъекты малого предпринимательства
2649,21074,8771,ед.,2022-12-31,Жетысуский район,Количество действующих субъектов всего по району
2650,16103,8783,чел.,2022-12-31,Алатауский район,Численность родившихся
2651,25023,8835,ед.,2023-03-31,Турксибский район,Количество зарегистрированных малых предприятий
2652,5732,8845,ед.,2024-03-31,Алмалинский район,Количество зарегистрированных субъектов всего по району
2653,5766,8845,ед.,2024-03-31,Алмалинский район,Количество зарегистрированных малых предприятий
2654,10586,8971,ед.,2024-06-30,Алатауский район,Количество зарегистрированных малых предприятий
2655,25022,8988,ед.,2023-03-31,Турксибский район,Количество зарегистрированных субъектов всего по району
2656,16832,9017,чел.,2023-06-30,Алатауский район,Миграция населения - выбыло
2657,21277,9020,чел.,2022-12-31,Жетысуский район,Миграция населения - прибыло
2658,25270,9054,ед.,2023-06-30,Турксибский район,Количество зарегистрированных малых предприятий
2659,10585,9063,ед.,2024-06-30,Алатауский район,Количество зарегистрированных субъектов всего по району
2660,12024,9134,ед.,2024-09-30,Алатауский район,Количество зарегистрированных малых предприятий
2661,24489,9189,чел.,2023-09-30,Наурызбайский район,Миграция населения - выбыло
2662,12067,9207,ед.,2024-09-30,Жетысуский район,Количество действующих субъектов всего по району
2663,25269,9211,ед.,2023-06-30,Турксибский район,Количество зарегистрированных субъектов всего по району
2664,12023,9230,ед.,2024-09-30,Алатауский район,Количество зарегистрированных субъектов всего по району
2665,21815,9235,ед.,2023-09-30,Жетысуский район,Количество действующих субъектов всего по району
2666,25764,9326,ед.,2023-12-31,Турксибский район,Количество зарегистрированных малых предприятий
2667,21568,9328,ед.,2023-06-30,Жетысуский район,Количество действующих субъектов всего по району
2668,5822,9340,чел.,2024-03-31,Наурызбайский район,Миграция населения - прибыло
2669,19301,9345,чел.,2023-06-30,Ауэзовский район,Миграция населения - прибыло
2670,10517,9358,чел.,2024-06-30,Медеуский район,Миграция населения - прибыло
2671,10629,9360,ед.,2024-06-30,Жетысуский район,Количество действующих субъектов всего по району
2672,25517,9361,ед.,2023-09-30,Турксибский район,Количество зарегистрированных малых предприятий
2673,21321,9370,ед.,2023-03-31,Жетысуский район,Количество действующих субъектов всего по району
2674,22062,9397,ед.,2023-12-31,Жетысуский район,Количество действующих субъектов всего по району
2675,5727,9432,ед.,2024-03-31,Жетысуский район,Количество действующих субъектов всего по району
2676,25763,9480,ед.,2023-12-31,Турксибский район,Количество зарегистрированных субъектов всего по району
2677,5785,9493,ед.,2024-03-31,Турксибский район,Количество зарегистрированных средних предприятий
2678,25516,9513,ед.,2023-09-30,Турксибский район,Количество зарегистрированных субъектов всего по району
2679,5784,9648,ед.,2024-03-31,Турксибский район,Количество зарегистрированных малых предприятий
2680,5738,9648,ед.,2024-03-31,Турксибский район,Количество зарегистрированных субъектов всего по району
2681,10610,9676,ед.,2024-06-30,Турксибский район,Количество зарегистрированных малых предприятий
2682,16339,9691,чел.,2022-12-31,Алатауский район,Миграция населения - сальдо
2683,18889,9726,кв.м,2023-03-31,Ауэзовский район,Многоквартирные жилые дома
2684,10363,9745,чел.,2024-06-30,Алмалинский район,Миграция населения - выбыло
2685,12048,9792,ед.,2024-09-30,Турксибский район,Количество зарегистрированных малых предприятий
2686,10609,9826,ед.,2024-06-30,Турксибский район,Количество зарегистрированных субъектов всего по району
2687,12047,9942,ед.,2024-09-30,Турксибский район,Количество зарегистрированных субъектов всего по району
2688,21076,10023,ед.,2022-12-31,Жетысуский район,Количество действующих частных предприятий по организационно-правовым формам
2689,18314,10227,чел.,2023-09-30,Алмалинский район,Миграция населения - выбыло
2690,20536,10361,чел.,2023-06-30,Бостандыкский район,Миграция населения - прибыло
2691,22595,10373,кв.м,2023-03-31,Медеуский район,Индивидуальные жилые дома
2692,10549,10511,чел.,2024-06-30,Наурызбайский район,Миграция населения - выбыло
2693,22266,10661,чел.,2023-12-31,Жетысуский район,Миграция населения - выбыло
2694,10362,10791,чел.,2024-06-30,Алмалинский район,Миграция населения - прибыло
2695,10579,10860,чел.,2024-06-30,Турксибский район,Миграция населения - прибыло
2696,25476,10867,чел.,2023-06-30,Турксибский район,Миграция населения - прибыло
2697,24241,10867,чел.,2023-06-30,Наурызбайский район,Миграция населения - прибыло
2698,8750,10900,чел.,2024-03-31,Алатауский район,Миграция населения - прибыло
2699,24490,10906,чел.,2023-09-30,Наурызбайский район,Миграция населения - сальдо
2700,23501,10971,чел.,2023-12-31,Медеуский район,Миграция населения - выбыло
2701,23253,11110,чел.,2023-09-30,Медеуский район,Миграция населения - прибыло
2702,22842,11138,кв.м,2023-06-30,Медеуский район,Индивидуальные жилые дома
2703,25971,11396,чел.,2023-12-31,Турксибский район,Миграция населения - выбыло
2704,24984,11537,чел.,2022-12-31,Турксибский район,Миграция населения - сальдо
2705,23749,11537,чел.,2022-12-31,Наурызбайский район,Миграция населения - сальдо
2706,22265,11605,чел.,2023-12-31,Жетысуский район,Миграция населения - прибыло
2707,25723,11609,чел.,2023-09-30,Турксибский район,Миграция населения - прибыло
2708,12007,11649,чел.,2024-09-30,Жетысуский район,Миграция населения - выбыло
2709,18313,11700,чел.,2023-09-30,Алмалинский район,Миграция населения - прибыло
2710,11999,11762,чел.,2024-09-30,Жетысуский район,Миграция населения - прибыло
2711,17573,11830,чел.,2022-12-31,Алмалинский район,Миграция населения - выбыло
2712,21071,11834,ед.,2022-12-31,Жетысуский район,Количество зарегистрированных малых предприятий
2713,21092,12015,ед.,2022-12-31,Жетысуский район,Всего зарегистрированных субъектов малого предпринимательства (юрид. и физ. лица)
2714,21070,12015,ед.,2022-12-31,Жетысуский район,Количество зарегистрированных субъектов всего по району
2715,21318,12033,ед.,2023-03-31,Жетысуский район,Количество зарегистрированных малых предприятий
2716,21317,12202,ед.,2023-03-31,Жетысуский район,Количество зарегистрированных субъектов всего по району
2717,22059,12225,ед.,2023-12-31,Жетысуский район,Количество зарегистрированных малых предприятий
2718,5776,12244,ед.,2024-03-31,Жетысуский район,Количество зарегистрированных средних предприятий
2719,21565,12253,ед.,2023-06-30,Жетысуский район,Количество зарегистрированных малых предприятий
2720,10598,12283,ед.,2024-06-30,Жетысуский район,Количество зарегистрированных малых предприятий
2721,10456,12290,чел.,2024-06-30,Бостандыкский район,Миграция населения - выбыло
2722,12036,12347,ед.,2024-09-30,Жетысуский район,Количество зарегистрированных малых предприятий
2723,12008,12372,чел.,2024-09-30,Медеуский район,Миграция населения - выбыло
2724,20784,12373,чел.,2023-09-30,Бостандыкский район,Миграция населения - выбыло
2725,22058,12393,ед.,2023-12-31,Жетысуский район,Количество зарегистрированных субъектов всего по району
2726,21564,12416,ед.,2023-06-30,Жетысуский район,Количество зарегистрированных субъектов всего по району
2727,5775,12416,ед.,2024-03-31,Жетысуский район,Количество зарегистрированных малых предприятий
2728,5735,12416,ед.,2024-03-31,Жетысуский район,Количество зарегистрированных субъектов всего по району
2729,10597,12456,ед.,2024-06-30,Жетысуский район,Количество зарегистрированных субъектов всего по району
2730,21812,12461,ед.,2023-09-30,Жетысуский район,Количество зарегистрированных малых предприятий
2731,12035,12527,ед.,2024-09-30,Жетысуский район,Количество зарегистрированных субъектов всего по району
2732,12017,12566,чел.,2024-09-30,Наурызбайский район,Миграция населения - сальдо
2733,21811,12626,ед.,2023-09-30,Жетысуский район,Количество зарегистрированных субъектов всего по району
2734,16831,12645,чел.,2023-06-30,Алатауский район,Миграция населения - прибыло
2735,22512,12675,чел.,2022-12-31,Медеуский район,Миграция населения - прибыло
2736,12010,12942,чел.,2024-09-30,Турксибский район,Миграция населения - выбыло
2737,24736,13111,чел.,2023-12-31,Наурызбайский район,Миграция населения - выбыло
2738,12061,13121,ед.,2024-09-30,Ауэзовский район,Количество действующих частных предприятий по организационно-правовым формам
2739,19347,13145,ед.,2023-09-30,Ауэзовский район,Количество действующих частных предприятий по организационно-правовым формам
2740,10623,13160,ед.,2024-06-30,Ауэзовский район,Количество действующих частных предприятий по организационно-правовым формам
2741,19594,13222,ед.,2023-12-31,Ауэзовский район,Количество действующих частных предприятий по организационно-правовым формам
2742,5746,13236,ед.,2024-03-31,Ауэзовский район,Количество действующих частных предприятий по организационно-правовым формам
2743,19100,13390,ед.,2023-06-30,Ауэзовский район,Количество действующих частных предприятий по организационно-правовым формам
2744,18853,13559,ед.,2023-03-31,Ауэзовский район,Количество действующих частных предприятий по организационно-правовым формам
2745,20043,13999,чел.,2022-12-31,Бостандыкский район,Миграция населения - выбыло
2746,22311,14153,ед.,2022-12-31,Медеуский район,Количество действующих частных предприятий по организационно-правовым формам
2747,10424,14203,чел.,2024-06-30,Ауэзовский район,Миграция населения - прибыло
2748,18561,14257,чел.,2023-12-31,Алмалинский район,Миграция населения - выбыло
2749,17572,14362,чел.,2022-12-31,Алмалинский район,Миграция населения - прибыло
2750,12000,14819,чел.,2024-09-30,Медеуский район,Миграция населения - прибыло
2751,19345,14894,ед.,2023-09-30,Ауэзовский район,Количество действующих субъектов всего по району
2752,12073,14905,ед.,2024-09-30,Медеуский район,Количество действующих частных предприятий по организационно-правовым формам
2753,23052,14987,ед.,2023-09-30,Медеуский район,Количество действующих частных предприятий по организационно-правовым формам
2754,12059,15050,ед.,2024-09-30,Ауэзовский район,Количество действующих субъектов всего по району
2755,19592,15084,ед.,2023-12-31,Ауэзовский район,Количество действующих субъектов всего по району
2756,19098,15091,ед.,2023-06-30,Ауэзовский район,Количество действующих субъектов всего по району
2757,10621,15101,ед.,2024-06-30,Ауэзовский район,Количество действующих субъектов всего по району
2758,23299,15169,ед.,2023-12-31,Медеуский район,Количество действующих частных предприятий по организационно-правовым формам
2759,10635,15169,ед.,2024-06-30,Медеуский район,Количество действующих частных предприятий по организационно-правовым формам
2760,18851,15179,ед.,2023-03-31,Ауэзовский район,Количество действующих субъектов всего по району
2761,5725,15186,ед.,2024-03-31,Ауэзовский район,Количество действующих субъектов всего по району
2762,5755,15248,ед.,2024-03-31,Медеуский район,Количество действующих частных предприятий по организационно-правовым формам
2763,22805,15250,ед.,2023-06-30,Медеуский район,Количество действующих частных предприятий по организационно-правовым формам
2764,23500,15282,чел.,2023-12-31,Медеуский район,Миграция населения - прибыло
2765,24737,15359,чел.,2023-12-31,Наурызбайский район,Миграция населения - сальдо
2766,22558,15485,ед.,2023-03-31,Медеуский район,Количество действующих частных предприятий по организационно-правовым формам
2767,12003,15527,чел.,2024-09-30,Алмалинский район,Миграция населения - выбыло
2768,10425,15565,чел.,2024-06-30,Ауэзовский район,Миграция населения - выбыло
2769,19549,15822,чел.,2023-09-30,Ауэзовский район,Миграция населения - выбыло
2770,10455,15961,чел.,2024-06-30,Бостандыкский район,Миграция населения - прибыло
2771,23563,16030,ед.,2022-12-31,Наурызбайский район,Действующие зарегистрированные субъекты малого предпринимательства
2772,18606,16324,ед.,2022-12-31,Ауэзовский район,Количество действующих частных предприятий по организационно-правовым формам
2773,18560,16328,чел.,2023-12-31,Алмалинский район,Миграция населения - прибыло
2774,25970,16452,чел.,2023-12-31,Турксибский район,Миграция населения - прибыло
2775,19548,16504,чел.,2023-09-30,Ауэзовский район,Миграция населения - прибыло
2776,12002,16709,чел.,2024-09-30,Турксибский район,Миграция населения - прибыло
2777,11995,16768,чел.,2024-09-30,Алмалинский район,Миграция населения - прибыло
2778,16338,16787,чел.,2022-12-31,Алатауский район,Миграция населения - выбыло
2779,22309,16827,ед.,2022-12-31,Медеуский район,Количество действующих субъектов всего по району
2780,17079,16835,чел.,2023-09-30,Алатауский район,Миграция населения - выбыло
2781,12009,16961,чел.,2024-09-30,Наурызбайский район,Миграция населения - выбыло
2782,10394,17027,чел.,2024-06-30,Алатауский район,Миграция населения - выбыло
2783,21031,17511,чел.,2023-12-31,Бостандыкский район,Миграция населения - выбыло
2784,5789,17549,ед.,2024-03-31,Ауэзовский район,Действующие зарегистрированные субъекты малого предпринимательства
2785,23562,17811,ед.,2022-12-31,Наурызбайский район,Всего зарегистрированных субъектов малого предпринимательства (юрид. и физ. лица)
2786,23810,17958,ед.,2023-03-31,Наурызбайский район,Действующие зарегистрированные субъекты малого предпринимательства
2787,20783,17984,чел.,2023-09-30,Бостандыкский район,Миграция населения - прибыло
2788,18601,17995,ед.,2022-12-31,Ауэзовский район,Количество зарегистрированных малых предприятий
2789,23050,18091,ед.,2023-09-30,Медеуский район,Количество действующих субъектов всего по району
2790,10548,18132,чел.,2024-06-30,Наурызбайский район,Миграция населения - прибыло
2791,12071,18153,ед.,2024-09-30,Медеуский район,Количество действующих субъектов всего по району
2792,18600,18194,ед.,2022-12-31,Ауэзовский район,Количество зарегистрированных субъектов всего по району
2793,18848,18321,ед.,2023-03-31,Ауэзовский район,Количество зарегистрированных малых предприятий
2794,23297,18371,ед.,2023-12-31,Медеуский район,Количество действующих субъектов всего по району
2795,22803,18389,ед.,2023-06-30,Медеуский район,Количество действующих субъектов всего по району
2796,10633,18471,ед.,2024-06-30,Медеуский район,Количество действующих субъектов всего по району
2797,18847,18504,ед.,2023-03-31,Ауэзовский район,Количество зарегистрированных субъектов всего по району
2798,22556,18517,ед.,2023-03-31,Медеуский район,Количество действующих субъектов всего по району
2799,5728,18533,ед.,2024-03-31,Медеуский район,Количество действующих субъектов всего по району
2800,23591,18536,ед.,2022-12-31,Наурызбайский район,Количество квартир - многоквартирные дома
2801,19095,18665,ед.,2023-06-30,Ауэзовский район,Количество зарегистрированных малых предприятий
2802,18807,18759,чел.,2022-12-31,Ауэзовский район,Миграция населения - прибыло
2803,18808,18816,чел.,2022-12-31,Ауэзовский район,Миграция населения - выбыло
2804,19589,18817,ед.,2023-12-31,Ауэзовский район,Количество зарегистрированных малых предприятий
2805,19094,18835,ед.,2023-06-30,Ауэзовский район,Количество зарегистрированных субъектов всего по району
2806,5770,18877,ед.,2024-03-31,Ауэзовский район,Количество зарегистрированных средних предприятий
2807,19588,18992,ед.,2023-12-31,Ауэзовский район,Количество зарегистрированных субъектов всего по району
2808,10590,19011,ед.,2024-06-30,Ауэзовский район,Количество зарегистрированных малых предприятий
2809,19342,19045,ед.,2023-09-30,Ауэзовский район,Количество зарегистрированных малых предприятий
2810,5769,19055,ед.,2024-03-31,Ауэзовский район,Количество зарегистрированных малых предприятий
2811,5733,19055,ед.,2024-03-31,Ауэзовский район,Количество зарегистрированных субъектов всего по району
2812,5794,19066,ед.,2024-03-31,Турксибский район,Действующие зарегистрированные субъекты малого предпринимательства
2813,12006,19167,чел.,2024-09-30,Бостандыкский район,Миграция населения - выбыло
2814,10589,19185,ед.,2024-06-30,Ауэзовский район,Количество зарегистрированных субъектов всего по району
2815,19341,19214,ед.,2023-09-30,Ауэзовский район,Количество зарегистрированных субъектов всего по району
2816,12028,19348,ед.,2024-09-30,Ауэзовский район,Количество зарегистрированных малых предприятий
2817,24057,19464,ед.,2023-06-30,Наурызбайский район,Действующие зарегистрированные субъекты малого предпринимательства
2818,23809,19476,ед.,2023-03-31,Наурызбайский район,Всего зарегистрированных субъектов малого предпринимательства (юрид. и физ. лица)
2819,12027,19523,ед.,2024-09-30,Ауэзовский район,Количество зарегистрированных субъектов всего по району
2820,24982,20065,чел.,2022-12-31,Турксибский район,Миграция населения - прибыло
2821,23747,20065,чел.,2022-12-31,Наурызбайский район,Миграция населения - прибыло
2822,24488,20095,чел.,2023-09-30,Наурызбайский район,Миграция населения - прибыло
2823,12053,20174,ед.,2024-09-30,Алмалинский район,Количество действующих частных предприятий по организационно-правовым формам
2824,20042,20294,чел.,2022-12-31,Бостандыкский район,Миграция населения - прибыло
2825,24304,20398,ед.,2023-09-30,Наурызбайский район,Действующие зарегистрированные субъекты малого предпринимательства
2826,9938,20470,кв.м,2024-06-30,Бостандыкский район,Индивидуальные жилые дома
2827,18112,20543,ед.,2023-09-30,Алмалинский район,Количество действующих частных предприятий по организационно-правовым формам
2828,10615,20609,ед.,2024-06-30,Алмалинский район,Количество действующих частных предприятий по организационно-правовым формам
2829,19841,20687,ед.,2022-12-31,Бостандыкский район,Количество действующих частных предприятий по организационно-правовым формам
2830,10393,20688,чел.,2024-06-30,Алатауский район,Миграция населения - прибыло
2831,5792,20716,ед.,2024-03-31,Медеуский район,Действующие зарегистрированные субъекты малого предпринимательства
2832,24551,20732,ед.,2023-12-31,Наурызбайский район,Действующие зарегистрированные субъекты малого предпринимательства
2833,18359,20742,ед.,2023-12-31,Алмалинский район,Количество действующих частных предприятий по организационно-правовым формам
2834,8735,20833,ед.,2024-03-31,Алатауский район,Количество действующих частных предприятий по организационно-правовым формам
2835,17865,20868,ед.,2023-06-30,Алмалинский район,Количество действующих частных предприятий по организационно-правовым формам
2836,24056,21233,ед.,2023-06-30,Наурызбайский район,Всего зарегистрированных субъектов малого предпринимательства (юрид. и физ. лица)
2837,17618,21285,ед.,2023-03-31,Алмалинский район,Количество действующих частных предприятий по организационно-правовым формам
2838,12065,21508,ед.,2024-09-30,Бостандыкский район,Количество действующих частных предприятий по организационно-правовым формам
2839,20582,21595,ед.,2023-09-30,Бостандыкский район,Количество действующих частных предприятий по организационно-правовым формам
2840,20335,21693,ед.,2023-06-30,Бостандыкский район,Количество действующих частных предприятий по организационно-правовым формам
2841,20125,21744,кв.м,2023-03-31,Бостандыкский район,Индивидуальные жилые дома
2842,10627,21833,ед.,2024-06-30,Бостандыкский район,Количество действующих частных предприятий по организационно-правовым формам
2843,20829,21851,ед.,2023-12-31,Бостандыкский район,Количество действующих частных предприятий по организационно-правовым формам
2844,24303,21914,ед.,2023-09-30,Наурызбайский район,Всего зарегистрированных субъектов малого предпринимательства (юрид. и физ. лица)
2845,19796,21934,чел.,2023-12-31,Ауэзовский район,Миграция населения - выбыло
2846,24550,21988,ед.,2023-12-31,Наурызбайский район,Всего зарегистрированных субъектов малого предпринимательства (юрид. и физ. лица)
2847,5749,21997,ед.,2024-03-31,Бостандыкский район,Количество действующих частных предприятий по организационно-правовым формам
2848,20088,22030,ед.,2023-03-31,Бостандыкский район,Количество действующих частных предприятий по организационно-правовым формам
2849,24798,22178,ед.,2022-12-31,Турксибский район,Действующие зарегистрированные субъекты малого предпринимательства
2850,10683,22396,ед.,2024-06-30,Наурызбайский район,Действующие зарегистрированные субъекты малого предпринимательства
2851,12097,22396,ед.,2024-09-30,Наурызбайский район,Действующие зарегистрированные субъекты малого предпринимательства
2852,19795,22493,чел.,2023-12-31,Ауэзовский район,Миграция населения - прибыло
2853,11997,22542,чел.,2024-09-30,Ауэзовский район,Миграция населения - прибыло
2854,17078,22712,чел.,2023-09-30,Алатауский район,Миграция населения - прибыло
2855,22306,22912,ед.,2022-12-31,Медеуский район,Количество зарегистрированных малых предприятий
2856,22305,23244,ед.,2022-12-31,Медеуский район,Количество зарегистрированных субъектов всего по району
2857,11410,23451,ед.,2024-06-30,Наурызбайский район,Всего зарегистрированных субъектов малого предпринимательства (юрид. и физ. лица)
2858,22553,23492,ед.,2023-03-31,Медеуский район,Количество зарегистрированных малых предприятий
2859,12089,23783,ед.,2024-09-30,Наурызбайский район,Всего зарегистрированных субъектов малого предпринимательства (юрид. и физ. лица)
2860,10675,23783,ед.,2024-06-30,Наурызбайский район,Всего зарегистрированных субъектов малого предпринимательства (юрид. и физ. лица)
2861,22552,23820,ед.,2023-03-31,Медеуский район,Количество зарегистрированных субъектов всего по району
2862,17326,23886,чел.,2023-12-31,Алатауский район,Миграция населения - выбыло
2863,22800,23932,ед.,2023-06-30,Медеуский район,Количество зарегистрированных малых предприятий
2864,12005,23988,чел.,2024-09-30,Ауэзовский район,Миграция населения - выбыло
2865,23294,24091,ед.,2023-12-31,Медеуский район,Количество зарегистрированных малых предприятий
2866,19839,24226,ед.,2022-12-31,Бостандыкский район,Количество действующих субъектов всего по району
2867,22799,24248,ед.,2023-06-30,Медеуский район,Количество зарегистрированных субъектов всего по району
2868,5779,24253,ед.,2024-03-31,Медеуский район,Количество зарегистрированных средних предприятий
2869,23047,24302,ед.,2023-09-30,Медеуский район,Количество зарегистрированных малых предприятий
2870,17369,24390,ед.,2022-12-31,Алмалинский район,Количество действующих субъектов всего по району
2871,23293,24410,ед.,2023-12-31,Медеуский район,Количество зарегистрированных субъектов всего по району
2872,10602,24444,ед.,2024-06-30,Медеуский район,Количество зарегистрированных малых предприятий
2873,5736,24569,ед.,2024-03-31,Медеуский район,Количество зарегистрированных субъектов всего по району
2874,5778,24569,ед.,2024-03-31,Медеуский район,Количество зарегистрированных малых предприятий
2875,25045,24591,ед.,2023-03-31,Турксибский район,Действующие зарегистрированные субъекты малого предпринимательства
2876,23046,24615,ед.,2023-09-30,Медеуский район,Количество зарегистрированных субъектов всего по району
2877,12040,24646,ед.,2024-09-30,Медеуский район,Количество зарегистрированных малых предприятий
2878,21030,24673,чел.,2023-12-31,Бостандыкский район,Миграция населения - прибыло
2879,10601,24764,ед.,2024-06-30,Медеуский район,Количество зарегистрированных субъектов всего по району
2880,23089,24773,кв.м,2023-09-30,Медеуский район,Индивидуальные жилые дома
2881,23336,24773,кв.м,2023-12-31,Медеуский район,Индивидуальные жилые дома
2882,12039,24975,ед.,2024-09-30,Медеуский район,Количество зарегистрированных субъектов всего по району
2883,11998,25014,чел.,2024-09-30,Бостандыкский район,Миграция населения - прибыло
2884,25065,25436,кв.м,2023-03-31,Турксибский район,Индивидуальные жилые дома
2885,20333,25912,ед.,2023-06-30,Бостандыкский район,Количество действующих субъектов всего по району
2886,20580,25959,ед.,2023-09-30,Бостандыкский район,Количество действующих субъектов всего по району
2887,20086,26019,ед.,2023-03-31,Бостандыкский район,Количество действующих субъектов всего по району
